county,year,Single Family,Multifamily,Residential,Commercial,Institutional,Industrial,Municipal,Irrigation,Agricultural,Other,Self Supplied,New Commercial,Anheuser-Busch,NRW
Henry,2055,20.62262603,3.786812883,,2.742668663,,0.661946752,0.046162615,0.947883144,,1.073599529,0.938825664,0.002769539,,10.26947414
Henry,2056,20.88584701,3.835146621,,2.777675259,,0.670395641,0.04675182,0.959981639,,1.08730263,0.950808552,0.002804889,,10.40055061
Henry,2057,21.14008395,3.881830671,,2.811487038,,0.678556159,0.047320916,0.971667197,,1.100538027,0.96238245,0.002839032,,10.52715329
Henry,2058,21.40929347,3.93126405,,2.847290069,,0.687197268,0.047923526,0.984040945,,1.114552887,0.97463796,0.002875186,,10.66121188
Henry,2059,21.68078911,3.981117216,,2.883397138,,0.695911758,0.048531255,0.99651977,,1.128686761,0.986997544,0.002911647,,10.79640889
Henry,2060,21.94992086,4.030536314,,2.919189826,,0.704550371,0.049133691,1.008889943,,1.142697572,0.999249514,0.00294779,,10.93042876
Henry,2061,22.22715792,4.081443742,,2.956060464,,0.713449149,0.049754271,1.021632662,,1.15713034,1.01187047,0.002985022,,11.06848483
Henry,2062,22.51325256,4.133977637,,2.994109101,,0.722632238,0.050394678,1.034782504,,1.172024227,1.02489466,0.003023443,,11.21095173
Henry,2063,22.78629919,4.184115603,,3.030422442,,0.731396512,0.051005878,1.047332618,,1.186238845,1.037324851,0.003060112,,11.34692109
Henry,2064,23.07405313,4.236954185,,3.068691754,,0.740632861,0.051649999,1.060558728,,1.201219114,1.050424579,0.003098757,,11.49021427
Henry,2065,23.35511094,4.288563195,,3.106070526,,0.749654278,0.052279132,1.073477061,,1.215850787,1.063219471,0.003136502,,11.63017297
Paulding,2020,7.963412346,0.698618679,,1.14201496,,,0.724461527,0.102591355,,,0.163767781,0.001425384,,3.409470286
Paulding,2021,8.110271594,0.711502429,,1.163075712,,,0.737821864,0.104483319,,,0.166787946,0.001451671,,3.47234688
Paulding,2022,8.253008322,0.724024517,,1.183545264,,,0.75080716,0.106322174,,,0.16972333,0.001477219,,3.53345845
Paulding,2023,8.392458545,0.736258284,,1.203543505,,,0.763493471,0.108118688,,,0.172591128,0.00150218,,3.59316293
Paulding,2024,8.530209331,0.748342961,,1.223298034,,,0.776025177,0.109893309,,,0.175423976,0.001526836,,3.65213981
Paulding,2025,8.760919182,0.768582804,,1.256383612,,,0.797013719,0.112865507,,,0.18016853,0.001568131,,3.750916358
Paulding,2026,8.989518687,0.788637509,,1.28916655,,,0.817810274,0.115810518,,,0.184869685,0.001609049,,3.848789378
Paulding,2027,9.219102651,0.808778579,,1.322090667,,,0.838696389,0.118768211,,,0.189591085,0.001650142,,3.947083887
Paulding,2028,9.446763306,0.82875092,,1.354738967,,,0.859407534,0.121701126,,,0.194272932,0.001690891,,4.044554946
Paulding,2029,9.672945043,0.848593517,,1.387175178,,,0.879984136,0.124614989,,,0.198924366,0.001731376,,4.141392819
Paulding,2030,9.843939752,0.863594636,,1.411697143,,,0.895540167,0.126817886,,,0.202440876,0.001761983,,4.214602814
Paulding,2031,10.0061504,0.877825143,,1.434959405,,,0.910297079,0.12890762,,,0.205776743,0.001791017,,4.284051985
Paulding,2032,10.17478334,0.892619067,,1.459142674,,,0.925638251,0.131080091,,,0.209244683,0.001821201,,4.356250809
Paulding,2033,10.35076794,0.908057942,,1.484380227,,,0.94164823,0.133347272,,,0.212863811,0.001852701,,4.431597184
Paulding,2034,10.52255655,0.923128709,,1.509016043,,,0.957276485,0.135560397,,,0.216396648,0.001883449,,4.50514708
Paulding,2035,10.75110847,0.943179239,,1.541792157,,,0.978068712,0.138504794,,,0.221096824,0.001924358,,4.602999727
Paulding,2036,10.98724827,0.963895444,,1.575656433,,,0.999551237,0.141546945,,,0.225953046,0.001966625,,4.704101068
Paulding,2037,11.21873545,0.984203481,,1.608853486,,,1.020610495,0.144529157,,,0.230713586,0.00200806,,4.803210423
Paulding,2038,11.45064473,1.004548547,,1.642111071,,,1.041708152,0.147516807,,,0.235482806,0.002049569,,4.902500493
Paulding,2039,11.68709639,1.02529211,,1.676020069,,,1.063219048,0.150562976,,,0.24034544,0.002091892,,5.003735352
Paulding,2040,11.95084282,1.048430204,,1.713843348,,,1.087213051,0.153960778,,,0.245769393,0.002139101,,5.116656243
Paulding,2041,12.21243647,1.071379438,,1.751357903,,,1.111011208,0.157330847,,,0.251149073,0.002185924,,5.228655439
Paulding,2042,12.47118991,1.094079503,,1.788465148,,,1.13455098,0.160664326,,,0.256470344,0.002232238,,5.33943862
Paulding,2043,12.72855627,1.116657883,,1.825373476,,,1.157964565,0.163979935,,,0.26176309,0.002278305,,5.449627937
Paulding,2044,12.98487523,1.139144376,,1.862131598,,,1.181282863,0.167282051,,,0.267034296,0.002324184,,5.559368816
Paulding,2045,13.25530338,1.162868647,,1.900913087,,,1.205884727,0.170765933,,,0.272595658,0.002372588,,5.675150429
Paulding,2046,13.52215496,1.186279151,,1.939181669,,,1.230161217,0.174203739,,,0.278083467,0.002420352,,5.789400765
Paulding,2047,13.79004562,1.209780813,,1.977599263,,,1.254532237,0.177654931,,,0.283592646,0.002468303,,5.904095975
Paulding,2048,14.05928557,1.233400845,,2.016210356,,,1.279026006,0.181123506,,,0.289129572,0.002516494,,6.019368871
Paulding,2049,14.32814214,1.256987245,,2.054766469,,,1.303484898,0.184587142,,,0.294658615,0.002564617,,6.13447763
Paulding,2050,14.61117451,1.281817266,,2.095355502,,,1.329233416,0.188233402,,,0.300479183,0.002615278,,6.255655639
Paulding,2051,14.89558294,1.306768007,,2.136141871,,,1.355107118,0.19189739,,,0.306328049,0.002666185,,6.377422795
Paulding,2052,15.19115861,1.332698434,,2.178529709,,,1.381996747,0.195705243,,,0.312406571,0.00271909,,6.503971116
Paulding,2053,15.48736843,1.358684495,,2.22100849,,,1.408944067,0.199521267,,,0.318498133,0.002772109,,6.630790945
Paulding,2054,15.78402699,1.384709922,,2.263551623,,,1.43593221,0.203343071,,,0.324598924,0.002825209,,6.757802895
Paulding,2055,16.09815215,1.412267669,,2.308599602,,,1.464509356,0.207389895,,,0.331058916,0.002881434,,6.89229303
Paulding,2056,16.41253523,1.439848044,,2.353684569,,,1.493109965,0.211440041,,,0.337524213,0.002937706,,7.026893592
Paulding,2057,16.7275674,1.467485361,,2.39886262,,,1.521769624,0.21549855,,,0.344002857,0.002994094,,7.161772054
Paulding,2058,17.04341984,1.495194641,,2.444158305,,,1.550503907,0.219567626,,,0.350498371,0.003050629,,7.297001712
Paulding,2059,17.35995546,1.522963854,,2.489551962,,,1.579300341,0.223645503,,,0.357007934,0.003107287,,7.432523864
Paulding,2060,17.67796447,1.550862326,,2.535156915,,,1.608230815,0.227742362,,,0.363547798,0.003164208,,7.568676837
Paulding,2061,17.9965165,1.578808436,,2.580839741,,,1.637210689,0.231846216,,,0.370098829,0.003221226,,7.7050623
Paulding,2062,18.31622643,1.606856127,,2.62668862,,,1.666295903,0.235964988,,,0.376673672,0.003278451,,7.84194351
Paulding,2063,18.63651762,1.634954811,,2.672620855,,,1.695433995,0.240091247,,,0.383260468,0.00333578,,7.979073581
Paulding,2064,18.95774114,1.663135287,,2.718686794,,,1.724656905,0.244229518,,,0.389866438,0.003393277,,8.116602821
Paulding,2065,19.34280143,1.696916071,,2.773907419,,,1.759687286,0.249190187,,,0.397785213,0.003462199,,8.281463254
Rockdale,2020,5.543690386,0.593277068,,1.416026607,0.174240478,0.254754556,,0.157466007,,1.068527968,0.437156827,0.001720002,,3.994202686
Rockdale,2021,5.621692614,0.601624744,,1.435950741,0.176692121,0.258339067,,0.159681625,,1.083562639,0.443307821,0.001744204,,4.050402922
Rockdale,2022,5.696435633,0.609623625,,1.455042374,0.179041325,0.261773805,,0.161804666,,1.097969108,0.449201805,0.001767394,,4.104254913
Rockdale,2023,5.769646101,0.617458495,,1.473742548,0.18134236,0.265138117,,0.163884176,,1.112080184,0.454974937,0.001790108,,4.157002709
Rockdale,2024,5.841110842,0.625106539,,1.491996809,0.183588526,0.268422205,,0.1659141,,1.125854776,0.460610407,0.001812281,,4.208492717
Rockdale,2025,5.909908235,0.632469129,,1.509569749,0.185750857,0.271583718,,0.167868259,,1.139115246,0.466035538,0.001833626,,4.258060913
Rockdale,2026,5.976063021,0.63954891,,1.526467688,0.187830129,0.274623793,,0.169747355,,1.151866362,0.471252283,0.001854152,,4.305725123
Rockdale,2027,6.045950956,0.647028208,,1.544319185,0.190026736,0.27783542,,0.17173249,,1.16533703,0.476763411,0.001875835,,4.356079049
Rockdale,2028,6.114185588,0.654330571,,1.561748379,0.192171378,0.280971072,,0.173670664,,1.178489029,0.482144165,0.001897006,,4.405241779
Rockdale,2029,6.179383717,0.661307973,,1.578401958,0.194220582,0.283967185,,0.175522587,,1.191055753,0.487285471,0.001917234,,4.452216722
Rockdale,2030,6.243219063,0.668139532,,1.594707441,0.196226954,0.286900672,,0.177335801,,1.203359804,0.492319312,0.00193704,,4.498209787
Rockdale,2031,6.297233696,0.673920093,,1.608504416,0.197924656,0.289382859,,0.178870062,,1.213770946,0.496578725,0.001953799,,4.537127074
Rockdale,2032,6.351341626,0.679710639,,1.622325221,0.19962529,0.291869333,,0.180406973,,1.22420007,0.500845495,0.001970587,,4.576111581
Rockdale,2033,6.414146648,0.686431934,,1.638367528,0.201599278,0.294755473,,0.182190922,,1.23630553,0.505798088,0.001990073,,4.621362302
Rockdale,2034,6.47125392,0.692543465,,1.652954457,0.203394183,0.297379778,,0.183813028,,1.247312768,0.510301376,0.002007791,,4.662507822
Rockdale,2035,6.526185114,0.698422116,,1.66698555,0.205120693,0.299904084,,0.185373323,,1.257900574,0.514633066,0.002024834,,4.702085488
Rockdale,2036,6.588876442,0.705131243,,1.682998816,0.207091108,0.302784999,,0.187154042,,1.26998412,0.519576694,0.002044285,,4.747254292
Rockdale,2037,6.647946335,0.711452811,,1.698087057,0.208947699,0.305499495,,0.188831896,,1.281369646,0.524234747,0.002062612,,4.789813871
Rockdale,2038,6.706802986,0.717751557,,1.71312083,0.210797588,0.308204192,,0.190503692,,1.292714071,0.528875985,0.002080873,,4.832219809
Rockdale,2039,6.761669427,0.723623278,,1.727135383,0.212522063,0.310725522,,0.192062148,,1.303289396,0.533202569,0.002097896,,4.87175082
Rockdale,2040,6.825386342,0.730442163,,1.743410615,0.214524712,0.313653567,,0.193871998,,1.31557062,0.538227071,0.002117665,,4.917658556
Rockdale,2041,6.896586682,0.738061912,,1.76159734,0.216762568,0.316925505,,0.195894412,,1.32929425,0.543841691,0.002139756,,4.968958064
Rockdale,2042,6.960087059,0.744857623,,1.777817262,0.218758411,0.319843599,,0.197698111,,1.341533737,0.548849118,0.002159458,,5.014709785
Rockdale,2043,7.024543929,0.751755696,,1.794281501,0.220784317,0.322805648,,0.199528979,,1.353957585,0.55393197,0.002179456,,5.061150655
Rockdale,2044,7.087263481,0.758467844,,1.810301976,0.222755618,0.32568786,,0.201310499,,1.366046572,0.558877824,0.002198916,,5.106339795
Rockdale,2045,7.147808943,0.764947325,,1.825767123,0.224658587,0.328470164,,0.203030266,,1.377716509,0.563652236,0.002217701,,5.149962514
Rockdale,2046,7.208635883,0.771456929,,1.841304168,0.226570403,0.331265403,,0.204758027,,1.3894407,0.568448844,0.002236573,,5.193788037
Rockdale,2047,7.275689211,0.778632871,,1.858431621,0.228677917,0.33434677,,0.206662647,,1.402365007,0.573736445,0.002257378,,5.242099642
Rockdale,2048,7.337258487,0.785221918,,1.87415828,0.230613065,0.337176122,,0.208411494,,1.414232281,0.578591591,0.00227648,,5.286460013
Rockdale,2049,7.404389931,0.79240622,,1.891305687,0.232723034,0.340261078,,0.210318332,,1.427171645,0.583885352,0.002297309,,5.334827901
Rockdale,2050,7.471644038,0.79960365,,1.908484425,0.234836858,0.343351671,,0.212228655,,1.440134651,0.589188785,0.002318175,,5.383284167
Rockdale,2051,7.544028098,0.807350078,,1.926973508,0.237111919,0.346678005,,0.214284691,,1.454086439,0.594896749,0.002340633,,5.43543654
Rockdale,2052,7.627113557,0.816241754,,1.948196054,0.239723329,0.350496112,,0.216644696,,1.470100886,0.60144859,0.002366412,,5.49529922
Rockdale,2053,7.711014188,0.825220668,,1.969626819,0.242360361,0.354351678,,0.219027855,,1.486272455,0.608064712,0.002392443,,5.555749227
Rockdale,2054,7.800588647,0.834806787,,1.992506851,0.245175723,0.35846798,,0.221572177,,1.503537635,0.615128253,0.002420234,,5.620287201
Rockdale,2055,7.89337842,0.844737003,,2.016208173,0.248092144,0.362732038,,0.224207828,,1.521422557,0.622445344,0.002449024,,5.687141793
Rockdale,2056,7.994968634,0.855609029,,2.042157394,0.251285166,0.367400511,,0.227093452,,1.541003734,0.630456407,0.002480543,,5.760337062
Rockdale,2057,8.101129588,0.866970208,,2.06927412,0.254621849,0.372279028,,0.230108906,,1.561465907,0.638827904,0.002513481,,5.836825527
Rockdale,2058,8.209574289,0.87857579,,2.096974185,0.25803031,0.377262492,,0.233189228,,1.582368264,0.647379489,0.002547128,,5.914959421
Rockdale,2059,8.326854395,0.891126923,,2.126931079,0.261716473,0.382651978,,0.236520516,,1.604973616,0.656627805,0.002583515,,5.999459182
Rockdale,2060,8.445878942,0.903864744,,2.157333558,0.265457463,0.388121628,,0.239901354,,1.627915203,0.666013681,0.002620444,,6.085215804
Rockdale,2061,8.574344267,0.917612902,,2.190147497,0.269495182,0.394025119,,0.243550354,,1.65267647,0.676144026,0.002660302,,6.177774464
Rockdale,2062,8.716943952,0.932873697,,2.22657178,0.273977149,0.40057814,,0.247600833,,1.680162087,0.687388959,0.002704546,,6.280516861
Rockdale,2063,8.865513168,0.948773342,,2.264520862,0.27864674,0.407405485,,0.251820874,,1.708798311,0.699104629,0.002750641,,6.387560279
Rockdale,2064,9.011611703,0.964408579,,2.301838858,0.283238678,0.414119292,,0.255970736,,1.73695832,0.710625469,0.00279597,,6.492823581
Rockdale,2065,9.161107709,0.980407407,,2.34002467,0.287937399,0.420989226,,0.260217103,,1.76577318,0.722414223,0.002842353,,6.600534746
