data_status,msn,statecode,year,data
2024,MGTCD,GA,2023,25.53
2024,MGTCD,GA,2024,24.54
2024,MGTCP,GA,2020,108750
2024,MGTCP,GA,2021,111800
2024,MGTCP,GA,2022,109016
2024,MGTCP,GA,2023,120403
2024,MGTCP,GA,2024,117070
2024,MGTCV,GA,2020,8698.8
2024,MGTCV,GA,2021,12454.9
2024,MGTCV,GA,2022,15594.5
2024,MGTCV,GA,2023,15520.9
2024,MGTCV,GA,2024,14509.5
2024,MGTPV,GA,2020,810.5
2024,MGTPV,GA,2021,1154
2024,MGTPV,GA,2022,1426.8
2024,MGTPV,GA,2023,1402.9
2024,MGTPV,GA,2024,1295
2024,MGTXB,GA,2020,549405
2024,MGTXB,GA,2021,564590
2024,MGTXB,GA,2022,550422
2024,MGTXB,GA,2023,607917
2024,MGTXB,GA,2024,591201
2024,MGTXD,GA,2020,15.83
2024,MGTXD,GA,2021,22.06
2024,MGTXD,GA,2022,28.33
2024,MGTXD,GA,2023,25.53
2024,MGTXD,GA,2024,24.54
2024,MGTXP,GA,2020,108750
2024,MGTXP,GA,2021,111800
2024,MGTXP,GA,2022,109016
2024,MGTXP,GA,2023,120403
2024,MGTXP,GA,2024,117070
2024,MGTXV,GA,2020,8698.8
2024,MGTXV,GA,2021,12454.9
2024,MGTXV,GA,2022,15594.5
2024,MGTXV,GA,2023,15520.9
2024,MGTXV,GA,2024,14509.5
2024,MMACB,GA,2020,494067
2024,MMACB,GA,2021,507737
2024,MMACB,GA,2022,493704
2024,MMACB,GA,2023,547332
2024,MMACB,GA,2024,532163
2024,MMACE,GA,2020,34.909
2024,MMACE,GA,2021,35.875
2024,MMACE,GA,2022,34.883
2024,MMACE,GA,2023,38.673
2024,MMACE,GA,2024,37.601
2024,MMCCB,GA,2020,11805
2024,MMCCB,GA,2021,11863
2024,MMCCB,GA,2022,12159
2024,MMCCB,GA,2023,12223
2024,MMCCB,GA,2024,10764
2024,MMCCE,GA,2020,0.834
2024,MMCCE,GA,2021,0.838
2024,MMCCE,GA,2022,0.859
2024,MMCCE,GA,2023,0.864
2024,MMCCE,GA,2024,0.761
2024,MMICB,GA,2020,6160
2024,MMICB,GA,2021,6140
2024,MMICB,GA,2022,6320
2024,MMICB,GA,2023,6351
2024,MMICB,GA,2024,7487
2024,MMICE,GA,2020,0.435
2024,MMICE,GA,2021,0.434
2024,MMICE,GA,2022,0.447
2024,MMICE,GA,2023,0.449
2024,MMICE,GA,2024,0.529
2024,MMTCB,GA,2020,512032
2024,MMTCB,GA,2021,525739
2024,MMTCB,GA,2022,512183
2024,MMTCB,GA,2023,565906
2024,MMTCB,GA,2024,550413
2024,MMTCE,GA,2020,36.178
2024,MMTCE,GA,2021,37.147
2024,MMTCE,GA,2022,36.189
2024,MMTCE,GA,2023,39.985
2024,MMTCE,GA,2024,38.89
2024,MSICB,GA,2020,2002
2024,MSICB,GA,2021,2003
2024,MSICB,GA,2022,1634
2024,MSICB,GA,2023,1571
2024,MSICB,GA,2024,1538
2024,MSICD,GA,2020,12.76
2024,MSICD,GA,2021,21.77
2024,MSICD,GA,2022,30.58
2024,MSICD,GA,2023,24.92
2024,MSICD,GA,2024,24.59
2024,MSICP,GA,2020,345
2024,MSICP,GA,2021,346
2024,MSICP,GA,2022,282
2024,MSICP,GA,2023,271
2024,MSICP,GA,2024,265
2024,MSICV,GA,2020,25.5
2024,MSICV,GA,2021,43.6
2024,MSICV,GA,2022,50
2024,MSICV,GA,2023,39.1
2024,MSICV,GA,2024,37.8
2024,NAICB,GA,2020,0
2024,NAICB,GA,2021,0
2024,NAICB,GA,2022,0
2024,NAICB,GA,2023,0
2024,NAICB,GA,2024,0
2024,NAICP,GA,2020,0
2024,NAICP,GA,2021,0
2024,NAICP,GA,2022,0
2024,NAICP,GA,2023,0
2024,NAICP,GA,2024,0
2024,NCPRB,GA,2020,30574
2024,NCPRB,GA,2021,31016
2024,NCPRB,GA,2022,36499
2024,NCPRB,GA,2023,37967
2024,NCPRB,GA,2024,43953
2024,NGACB,GA,2020,7703
2024,NGACB,GA,2021,8102
2024,NGACB,GA,2022,10082
2024,NGACB,GA,2023,12697
2024,NGACB,GA,2024,12174
2024,NGACD,GA,2020,15.1
2024,NGACD,GA,2021,15.82
2024,NGACD,GA,2022,19.48
2024,NGACD,GA,2023,17.53
2024,NGACD,GA,2024,20.37
2024,NGACP,GA,2020,7499
2024,NGACP,GA,2021,7890
2024,NGACP,GA,2022,9797
2024,NGACP,GA,2023,12360
2024,NGACP,GA,2024,11819
2024,NGACV,GA,2020,24.6
2024,NGACV,GA,2021,24.7
2024,NGACV,GA,2022,29
2024,NGACV,GA,2023,25.9
2024,NGACV,GA,2024,29.8
2024,NGASB,GA,2020,1631
2024,NGASB,GA,2021,1559
2024,NGASB,GA,2022,1486
2024,NGASB,GA,2023,1477
2024,NGASB,GA,2024,1463
2024,NGCCB,GA,2020,51846
2024,NGCCB,GA,2021,54512
2024,NGCCB,GA,2022,57376
2024,NGCCB,GA,2023,52679
2024,NGCCB,GA,2024,57046
2024,NGCCD,GA,2020,7.49
2024,NGCCD,GA,2021,8.36
2024,NGCCD,GA,2022,11.08
2024,NGCCD,GA,2023,10.46
2024,NGCCD,GA,2024,9.06
2024,NGCCP,GA,2020,50471
2024,NGCCP,GA,2021,53082
2024,NGCCP,GA,2022,55756
2024,NGCCP,GA,2023,51281
2024,NGCCP,GA,2024,55379
2024,NGCCV,GA,2020,388.1
2024,NGCCV,GA,2021,456
2024,NGCCV,GA,2022,635.6
2024,NGCCV,GA,2023,550.8
2024,NGCCV,GA,2024,516.7
2024,NGEIB,GA,2020,439634
2024,NGEIB,GA,2021,415218
2024,NGEIB,GA,2022,445618
2024,NGEIB,GA,2023,440161
2024,NGEIB,GA,2024,417377
2024,NGEID,GA,2020,2.32
2024,NGEID,GA,2021,4.25
2024,NGEID,GA,2022,7.87
2024,NGEID,GA,2023,3.05
2024,NGEID,GA,2024,2.93
2024,NGEIK,GA,2020,1.03
2024,NGEIK,GA,2021,1.029
2024,NGEIK,GA,2022,1.029
2024,NGEIK,GA,2023,1.029
2024,NGEIK,GA,2024,1.032
2024,NGEIP,GA,2020,426677
2024,NGEIP,GA,2021,403547
2024,NGEIP,GA,2022,433077
2024,NGEIP,GA,2023,427925
2024,NGEIP,GA,2024,404513
2024,NGEIV,GA,2020,1019.8
2024,NGEIV,GA,2021,1762.6
2024,NGEIV,GA,2022,3507.9
2024,NGEIV,GA,2023,1342.1
2024,NGEIV,GA,2024,1222.5
2024,NGGBP,GA,2020,16639
2024,NGGBP,GA,2021,16727
2024,NGGBP,GA,2022,16067
2024,NGGBP,GA,2023,16486
2024,NGGBP,GA,2024,16387
2024,NGICB,GA,2020,157519
2024,NGICB,GA,2021,166369
2024,NGICB,GA,2022,158748
2024,NGICB,GA,2023,160630
2024,NGICB,GA,2024,161205
2024,NGICD,GA,2020,3.75
2024,NGICD,GA,2021,5.3
2024,NGICD,GA,2022,8.72
2024,NGICD,GA,2023,5.22
2024,NGICD,GA,2024,4.7
2024,NGICP,GA,2020,153342
2024,NGICP,GA,2021,162005
2024,NGICP,GA,2022,154267
2024,NGICP,GA,2023,156368
2024,NGICP,GA,2024,156496
2024,NGICV,GA,2020,590.4
2024,NGICV,GA,2021,881.3
2024,NGICV,GA,2022,1383.8
2024,NGICV,GA,2023,838.1
2024,NGICV,GA,2024,757.4
2024,NGISB,GA,2020,157519
2024,NGISB,GA,2021,166369
2024,NGISB,GA,2022,158748
2024,NGISB,GA,2023,160630
2024,NGISB,GA,2024,161205
2024,NGLPB,GA,2020,0
2024,NGLPB,GA,2021,0
2024,NGLPB,GA,2022,0
2024,NGLPB,GA,2023,0
2024,NGLPB,GA,2024,0
2024,NGMPB,GA,2020,0
2024,NGMPB,GA,2021,0
2024,NGMPB,GA,2022,0
2024,NGMPB,GA,2023,0
2024,NGMPB,GA,2024,0
2024,NGMPK,GA,2020,0
2024,NGMPK,GA,2021,0
2024,NGMPK,GA,2022,0
2024,NGMPK,GA,2023,0
2024,NGMPK,GA,2024,0
2024,NGMPP,GA,2020,0
2024,NGMPP,GA,2021,0
2024,NGMPP,GA,2022,0
2024,NGMPP,GA,2023,0
2024,NGMPP,GA,2024,0
2024,NGPZB,GA,2020,6072
2024,NGPZB,GA,2021,6544
2024,NGPZB,GA,2022,8596
2024,NGPZB,GA,2023,11220
2024,NGPZB,GA,2024,10711
2024,NGRCB,GA,2020,123055
2024,NGRCB,GA,2021,130082
2024,NGRCB,GA,2022,138156
2024,NGRCB,GA,2023,125198
2024,NGRCB,GA,2024,135455
2024,NGRCD,GA,2020,15.04
2024,NGRCD,GA,2021,15.49
2024,NGRCD,GA,2022,17.55
2024,NGRCD,GA,2023,18.53
2024,NGRCD,GA,2024,17.66
2024,NGRCP,GA,2020,119792
2024,NGRCP,GA,2021,126670
2024,NGRCP,GA,2022,134256
2024,NGRCP,GA,2023,121875
2024,NGRCP,GA,2024,131498
2024,NGRCV,GA,2020,1850.8
2024,NGRCV,GA,2021,2015.3
2024,NGRCV,GA,2022,2424.7
2024,NGRCV,GA,2023,2319.3
2024,NGRCV,GA,2024,2392
2024,NGRFB,GA,2020,0
2024,NGRFB,GA,2021,0
2024,NGRFB,GA,2022,0
2024,NGRFB,GA,2023,0
2024,NGRFB,GA,2024,0
2024,NGSCB,GA,2020,773685
2024,NGSCB,GA,2021,767740
2024,NGSCB,GA,2022,801384
2024,NGSCB,GA,2023,780145
2024,NGSCB,GA,2024,772546
2024,NGTCB,GA,2020,779757
2024,NGTCB,GA,2021,774283
2024,NGTCB,GA,2022,809981
2024,NGTCB,GA,2023,791363
2024,NGTCB,GA,2024,783256
2024,NGTCD,GA,2020,5.01
2024,NGTCD,GA,2021,6.69
2024,NGTCD,GA,2022,9.96
2024,NGTCD,GA,2023,6.51
2024,NGTCD,GA,2024,6.37
2024,NGTCK,GA,2020,1.029
2024,NGTCK,GA,2021,1.028
2024,NGTCK,GA,2022,1.029
2024,NGTCK,GA,2023,1.028
2024,NGTCK,GA,2024,1.031
2024,NGTCP,GA,2020,757781
2024,NGTCP,GA,2021,753194
2024,NGTCP,GA,2022,787153
2024,NGTCP,GA,2023,769809
2024,NGTCP,GA,2024,759705
2024,NGTCV,GA,2020,3873.7
2024,NGTCV,GA,2021,5139.9
2024,NGTCV,GA,2022,7980.9
2024,NGTCV,GA,2023,5076.2
2024,NGTCV,GA,2024,4918.4
2024,NGTPB,GA,2020,72.7
2024,NGTPB,GA,2021,71.7
2024,NGTPB,GA,2022,74.1
2024,NGTPB,GA,2023,71.5
2024,NGTPB,GA,2024,69.9
2024,NGTPP,GA,2020,70.6
2024,NGTPP,GA,2021,69.8
2024,NGTPP,GA,2022,72
2024,NGTPP,GA,2023,69.6
2024,NGTPP,GA,2024,67.8
2024,NGTXB,GA,2020,340123
2024,NGTXB,GA,2021,359066
2024,NGTXB,GA,2022,364361
2024,NGTXB,GA,2023,351204
2024,NGTXB,GA,2024,365880
2024,NGTXD,GA,2020,8.54
2024,NGTXD,GA,2021,9.58
2024,NGTXD,GA,2022,12.57
2024,NGTXD,GA,2023,10.98
2024,NGTXD,GA,2024,10.41
2024,NGTXK,GA,2020,1.027
2024,NGTXK,GA,2021,1.027
2024,NGTXK,GA,2022,1.029
2024,NGTXK,GA,2023,1.027
2024,NGTXK,GA,2024,1.03
2024,NGTXP,GA,2020,331104
2024,NGTXP,GA,2021,349647
2024,NGTXP,GA,2022,354076
2024,NGTXP,GA,2023,341884
2024,NGTXP,GA,2024,355192
2024,NGTXV,GA,2020,2853.9
2024,NGTXV,GA,2021,3377.3
2024,NGTXV,GA,2022,4473
2024,NGTXV,GA,2023,3734.1
2024,NGTXV,GA,2024,3695.9
2024,NNACE,GA,2020,0.408
2024,NNACE,GA,2021,0.429
2024,NNACE,GA,2022,0.533
2024,NNACE,GA,2023,0.672
2024,NNACE,GA,2024,0.644
2024,NNCCE,GA,2020,2.742
2024,NNCCE,GA,2021,2.883
2024,NNCCE,GA,2022,3.034
2024,NNCCE,GA,2023,2.786
2024,NNCCE,GA,2024,3.017
2024,NNEIE,GA,2020,23.248
2024,NNEIE,GA,2021,21.958
2024,NNEIE,GA,2022,23.567
2024,NNEIE,GA,2023,23.278
2024,NNEIE,GA,2024,22.074
2024,NNICE,GA,2020,8.064
2024,NNICE,GA,2021,8.517
2024,NNICE,GA,2022,8.127
2024,NNICE,GA,2023,8.224
2024,NNICE,GA,2024,8.253
2024,NNRCE,GA,2020,6.507
2024,NNRCE,GA,2021,6.879
2024,NNRCE,GA,2022,7.307
2024,NNRCE,GA,2023,6.621
2024,NNRCE,GA,2024,7.164
2024,NNTCB,GA,2020,779340
2024,NNTCB,GA,2021,773889
2024,NNTCB,GA,2022,809618
2024,NNTCB,GA,2023,791013
2024,NNTCB,GA,2024,782914
2024,NNTCE,GA,2020,40.969
2024,NNTCE,GA,2021,40.665
2024,NNTCE,GA,2022,42.568
2024,NNTCE,GA,2023,41.581
2024,NNTCE,GA,2024,41.151
2024,NTCAS,GA,2020,5.7
2024,NTCAS,GA,2021,4.7
2024,NTCAS,GA,2022,9.4
2024,NTCAS,GA,2023,4.9
2024,NTCAS,GA,2024,5.3
2024,NUCAS,GA,2020,92
2024,NUCAS,GA,2021,95.4
2024,NUCAS,GA,2022,95.8
2024,NUCAS,GA,2023,93.9
2024,NUCAS,GA,2024,91.7
2024,NUEGB,GA,2020,342897
2024,NUEGB,GA,2021,354085
2024,NUEGB,GA,2022,356001
2024,NUEGB,GA,2023,390663
2024,NUEGB,GA,2024,501012
2024,NUEGD,GA,2020,0.77
2024,NUEGD,GA,2021,0.75
2024,NUEGD,GA,2022,0.72
2024,NUEGD,GA,2023,0.77
2024,NUEGD,GA,2024,0.26
2024,NUEGP,GA,2020,32826
2024,NUEGP,GA,2021,33952
2024,NUEGP,GA,2022,34074
2024,NUEGP,GA,2023,37377
2024,NUEGP,GA,2024,47976
2024,NUEGV,GA,2020,262.5
2024,NUEGV,GA,2021,265.9
2024,NUEGV,GA,2022,256.2
2024,NUEGV,GA,2023,301.6
2024,NUEGV,GA,2024,129.9
2024,NUETB,GA,2020,342897
2024,NUETB,GA,2021,354085
2024,NUETB,GA,2022,356001
2024,NUETB,GA,2023,390663
2024,NUETB,GA,2024,501012
2024,NUETD,GA,2020,0.77
2024,NUETD,GA,2021,0.75
2024,NUETD,GA,2022,0.72
2024,NUETD,GA,2023,0.77
2024,NUETD,GA,2024,0.26
2024,NUETP,GA,2020,32826
2024,NUETP,GA,2021,33952
2024,NUETP,GA,2022,34074
2024,NUETP,GA,2023,37377
2024,NUETP,GA,2024,47976
2024,NUETV,GA,2020,262.5
2024,NUETV,GA,2021,265.9
2024,NUETV,GA,2022,256.2
2024,NUETV,GA,2023,301.6
2024,NUETV,GA,2024,129.9
2024,NUGBP,GA,2020,4061
2024,NUGBP,GA,2021,4061
2024,NUGBP,GA,2022,4061
2024,NUGBP,GA,2023,5175
2024,NUGBP,GA,2024,6289
2024,NUPRB,GA,2020,342897
2024,NUPRB,GA,2021,354085
2024,NUPRB,GA,2022,356001
2024,NUPRB,GA,2023,390663
2024,NUPRB,GA,2024,501012
2024,NUPRP,GA,2020,32826
2024,NUPRP,GA,2021,33952
2024,NUPRP,GA,2022,34074
2024,NUPRP,GA,2023,37377
2024,NUPRP,GA,2024,47976
2024,NYCAS,GA,2020,36
2024,NYCAS,GA,2021,22.8
2024,NYCAS,GA,2022,24.8
2024,NYCAS,GA,2023,36.4
2024,NYCAS,GA,2024,34.7
2024,OHICB,GA,2020,0
2024,OHICB,GA,2021,0
2024,OHICB,GA,2022,0
2024,OHICB,GA,2023,0
2024,OHICB,GA,2024,0
2024,OHICD,GA,2020,0
2024,OHICD,GA,2021,0
2024,OHICD,GA,2022,0
2024,OHICD,GA,2023,0
2024,OHICD,GA,2024,0
2024,OHICV,GA,2020,0
2024,OHICV,GA,2021,0
2024,OHICV,GA,2022,0
2024,OHICV,GA,2023,0
2024,OHICV,GA,2024,0
2024,OJGBP,GA,2020,0
2024,OJGBP,GA,2021,0
2024,OJGBP,GA,2022,0
2024,OJGBP,GA,2023,0
2024,OJGBP,GA,2024,0
2024,OMICE,GA,2020,0.293
2024,OMICE,GA,2021,0.275
2024,OMICE,GA,2022,0.264
2024,OMICE,GA,2023,0.264
2024,OMICE,GA,2024,0.231
2024,OMTCB,GA,2020,6385
2024,OMTCB,GA,2021,6232
2024,OMTCB,GA,2022,5787
2024,OMTCB,GA,2023,5572
2024,OMTCB,GA,2024,5162
2024,OMTCE,GA,2020,0.293
2024,OMTCE,GA,2021,0.275
2024,OMTCE,GA,2022,0.264
2024,OMTCE,GA,2023,0.264
2024,OMTCE,GA,2024,0.231
2024,OPACB,GA,2020,0
2024,OPACB,GA,2021,2710
2024,OPACB,GA,2022,2465
2024,OPACB,GA,2023,3984
2024,OPACB,GA,2024,4037
2024,OPACP,GA,2020,0
2024,OPACP,GA,2021,506
2024,OPACP,GA,2022,460
2024,OPACP,GA,2023,743
2024,OPACP,GA,2024,753
2024,OPCCB,GA,2021,0
2024,OPCCB,GA,2022,0
2024,OPCCB,GA,2023,0
2024,OPCCB,GA,2024,0
2024,OPCCP,GA,2021,0
2024,OPCCP,GA,2022,0
2024,OPCCP,GA,2023,0
2024,OPCCP,GA,2024,0
2024,OPEIB,GA,2021,8
2024,OPEIB,GA,2022,7
2024,OPEIB,GA,2023,4
2024,OPEIB,GA,2024,8
2024,OPEIP,GA,2021,2
2024,OPEIP,GA,2022,1
2024,OPEIP,GA,2023,1
2024,OPEIP,GA,2024,2
2024,OPICB,GA,2020,6385
2024,OPICB,GA,2021,6232
2024,OPICB,GA,2022,5787
2024,OPICB,GA,2023,5572
2024,OPICB,GA,2024,5162
2024,OPICD,GA,2020,17.57
2024,OPICD,GA,2021,25.25
2024,OPICD,GA,2022,33.93
2024,OPICD,GA,2023,29.57
2024,OPICD,GA,2024,28.39
2024,OPICP,GA,2020,1177
2024,OPICP,GA,2021,1147
2024,OPICP,GA,2022,1068
2024,OPICP,GA,2023,1030
2024,OPICP,GA,2024,952
2024,OPICV,GA,2020,112.2
2024,OPICV,GA,2021,157.4
2024,OPICV,GA,2022,196.4
2024,OPICV,GA,2023,164.8
2024,OPICV,GA,2024,146.5
2024,OPISB,GA,2020,6385
2024,OPISB,GA,2021,6232
2024,OPISB,GA,2022,5787
2024,OPISB,GA,2023,5572
2024,OPISB,GA,2024,5162
2024,OPRCB,GA,2021,0
2024,OPRCB,GA,2022,0
2024,OPRCB,GA,2023,0
2024,OPRCB,GA,2024,0
2024,OPRCP,GA,2021,0
2024,OPRCP,GA,2022,0
2024,OPRCP,GA,2023,0
2024,OPRCP,GA,2024,0
2024,OPSCB,GA,2020,6385
2024,OPSCB,GA,2021,6232
2024,OPSCB,GA,2022,5787
2024,OPSCB,GA,2023,5572
2024,OPSCB,GA,2024,5162
2024,OPTCB,GA,2020,6385
2024,OPTCB,GA,2021,8950
2024,OPTCB,GA,2022,8259
2024,OPTCB,GA,2023,9560
2024,OPTCB,GA,2024,9208
2024,OPTCD,GA,2020,17.57
2024,OPTCD,GA,2021,25.25
2024,OPTCD,GA,2022,33.93
2024,OPTCD,GA,2023,29.57
2024,OPTCD,GA,2024,28.39
2024,OPTCP,GA,2020,1177
2024,OPTCP,GA,2021,1654
2024,OPTCP,GA,2022,1530
2024,OPTCP,GA,2023,1774
2024,OPTCP,GA,2024,1707
2024,OPTCV,GA,2020,112.2
2024,OPTCV,GA,2021,157.4
2024,OPTCV,GA,2022,196.4
2024,OPTCV,GA,2023,164.8
2024,OPTCV,GA,2024,146.5
2024,OPTXB,GA,2020,6385
2024,OPTXB,GA,2021,8942
2024,OPTXB,GA,2022,8252
2024,OPTXB,GA,2023,9556
2024,OPTXB,GA,2024,9199
2024,OPTXD,GA,2020,17.57
2024,OPTXD,GA,2021,25.25
2024,OPTXD,GA,2022,33.93
2024,OPTXD,GA,2023,29.57
2024,OPTXD,GA,2024,28.39
2024,OPTXP,GA,2020,1177
2024,OPTXP,GA,2021,1653
2024,OPTXP,GA,2022,1528
2024,OPTXP,GA,2023,1773
2024,OPTXP,GA,2024,1705
2024,OPTXV,GA,2020,112.2
2024,OPTXV,GA,2021,157.4
2024,OPTXV,GA,2022,196.4
2024,OPTXV,GA,2023,164.8
2024,OPTXV,GA,2024,146.5
2024,OTGBP,GA,2020,0
2024,OTGBP,GA,2021,44
2024,OTGBP,GA,2022,0
2024,OTGBP,GA,2023,0
2024,OTGBP,GA,2024,0
2024,P1ICB,GA,2020,38604
2024,P1ICB,GA,2021,38643
2024,P1ICB,GA,2022,39092
2024,P1ICB,GA,2023,42715
2024,P1ICB,GA,2024,39078
2024,P1ICD,GA,2020,16.44
2024,P1ICD,GA,2021,19.1
2024,P1ICD,GA,2022,25.45
2024,P1ICD,GA,2023,22.44
2024,P1ICD,GA,2024,21.3
2024,P1ICP,GA,2020,6168
2024,P1ICP,GA,2021,6144
2024,P1ICP,GA,2022,6224
2024,P1ICP,GA,2023,6718
2024,P1ICP,GA,2024,6164
2024,P1ICV,GA,2020,634.7
2024,P1ICV,GA,2021,737.9
2024,P1ICV,GA,2022,994.9
2024,P1ICV,GA,2023,958.6
2024,P1ICV,GA,2024,832.2
2024,P1ISB,GA,2020,38604
2024,P1ISB,GA,2021,38643
2024,P1ISB,GA,2022,39092
2024,P1ISB,GA,2023,42715
2024,P1ISB,GA,2024,39078
2024,P1SCB,GA,2020,43184
2024,P1SCB,GA,2021,43418
2024,P1SCB,GA,2022,43984
2024,P1SCB,GA,2023,46833
2024,P1SCB,GA,2024,42984
2024,P1TCB,GA,2020,43184
2024,P1TCB,GA,2021,46136
2024,P1TCB,GA,2022,46456
2024,P1TCB,GA,2023,50821
2024,P1TCB,GA,2024,47030
2024,P1TCD,GA,2020,21.82
2024,P1TCD,GA,2021,24.94
2024,P1TCD,GA,2022,32.29
2024,P1TCD,GA,2023,28.41
2024,P1TCD,GA,2024,27.4
2024,P1TCP,GA,2020,6944
2024,P1TCP,GA,2021,7463
2024,P1TCP,GA,2022,7517
2024,P1TCP,GA,2023,8166
2024,P1TCP,GA,2024,7590
2024,P1TCV,GA,2020,942.4
2024,P1TCV,GA,2021,1082.7
2024,P1TCV,GA,2022,1420.4
2024,P1TCV,GA,2023,1330.6
2024,P1TCV,GA,2024,1177.8
2024,P1TXB,GA,2020,43184
2024,P1TXB,GA,2021,46128
2024,P1TXB,GA,2022,46449
2024,P1TXB,GA,2023,50816
2024,P1TXB,GA,2024,47022
2024,P1TXD,GA,2020,21.82
2024,P1TXD,GA,2021,24.94
2024,P1TXD,GA,2022,32.29
2024,P1TXD,GA,2023,28.41
2024,P1TXD,GA,2024,27.4
2024,P1TXP,GA,2020,6944
2024,P1TXP,GA,2021,7462
2024,P1TXP,GA,2022,7516
2024,P1TXP,GA,2023,8165
2024,P1TXP,GA,2024,7588
2024,P1TXV,GA,2020,942.4
2024,P1TXV,GA,2021,1082.7
2024,P1TXV,GA,2022,1420.4
2024,P1TXV,GA,2023,1330.6
2024,P1TXV,GA,2024,1177.8
2024,P5RFB,GA,2020,0
2024,P5RFB,GA,2021,0
2024,P5RFB,GA,2022,0
2024,P5RFB,GA,2023,0
2024,P5RFB,GA,2024,0
2024,PAACB,GA,2020,816841
2024,PAACB,GA,2021,852763
2024,PAACB,GA,2022,866008
2024,PAACB,GA,2023,934767
2024,PAACB,GA,2024,921629
2024,PAACD,GA,2020,15.94
2024,PAACD,GA,2021,21.43
2024,PAACD,GA,2022,29.49
2024,PAACD,GA,2023,25.86
2024,PAACD,GA,2024,24.06
2024,PAACP,GA,2020,154965
2024,PAACP,GA,2021,161568
2024,PAACP,GA,2022,163637
2024,PAACP,GA,2023,177029
2024,PAACP,GA,2024,174383
2024,PAACV,GA,2020,13020
2024,PAACV,GA,2021,18278.1
2024,PAACV,GA,2022,25537.8
2024,PAACV,GA,2023,24170.6
2024,PAACV,GA,2024,22175.8
2024,PAASB,GA,2020,816841
2024,PAASB,GA,2021,852763
2024,PAASB,GA,2022,866008
2024,PAASB,GA,2023,934767
2024,PAASB,GA,2024,921629
2024,PACAS,GA,2020,2.1
2024,PACAS,GA,2021,1.5
2024,PACAS,GA,2022,4.8
2024,PACAS,GA,2023,0.7
2024,PACAS,GA,2024,1.4
2024,PACCB,GA,2020,23118
2024,PACCB,GA,2021,24693
2024,PACCB,GA,2022,25630
2024,PACCB,GA,2023,24390
2024,PACCB,GA,2024,23087
2024,PACCD,GA,2020,13.83
2024,PACCD,GA,2021,19.82
2024,PACCD,GA,2022,26.78
2024,PACCD,GA,2023,23.06
2024,PACCD,GA,2024,21.67
2024,PACCP,GA,2020,4684
2024,PACCP,GA,2021,4984
2024,PACCP,GA,2022,5201
2024,PACCP,GA,2023,4919
2024,PACCP,GA,2024,4668
2024,PACCV,GA,2020,319.6
2024,PACCV,GA,2021,489.3
2024,PACCV,GA,2022,686.3
2024,PACCV,GA,2023,562.3
2024,PACCV,GA,2024,500.4
2024,PAEIB,GA,2020,594
2024,PAEIB,GA,2021,862
2024,PAEIB,GA,2022,2178
2024,PAEIB,GA,2023,453
2024,PAEIB,GA,2024,1008
2024,PAEID,GA,2020,10.89
2024,PAEID,GA,2021,17.46
2024,PAEID,GA,2022,28.63
2024,PAEID,GA,2023,24.43
2024,PAEID,GA,2024,22.25
2024,PAEIP,GA,2020,103
2024,PAEIP,GA,2021,150
2024,PAEIP,GA,2022,378
2024,PAEIP,GA,2023,79
2024,PAEIP,GA,2024,175
2024,PAEIV,GA,2020,6.5
2024,PAEIV,GA,2021,15
2024,PAEIV,GA,2022,62.4
2024,PAEIV,GA,2023,11.1
2024,PAEIV,GA,2024,22.4
2024,PAGBP,GA,2020,1030
2024,PAGBP,GA,2021,1030
2024,PAGBP,GA,2022,1685
2024,PAGBP,GA,2023,1191
2024,PAGBP,GA,2024,1192
2024,PAICB,GA,2020,74175
2024,PAICB,GA,2021,81698
2024,PAICB,GA,2022,83489
2024,PAICB,GA,2023,84834
2024,PAICB,GA,2024,82836
2024,PAICD,GA,2020,14.37
2024,PAICD,GA,2021,17.99
2024,PAICD,GA,2022,25.69
2024,PAICD,GA,2023,22.54
2024,PAICD,GA,2024,20.81
2024,PAICP,GA,2020,12998
2024,PAICP,GA,2021,14280
2024,PAICP,GA,2022,14666
2024,PAICP,GA,2023,14645
2024,PAICP,GA,2024,14510
2024,PAICV,GA,2020,1065.8
2024,PAICV,GA,2021,1470.1
2024,PAICV,GA,2022,2145.2
2024,PAICV,GA,2023,1911.8
2024,PAICV,GA,2024,1723.7
2024,PAISB,GA,2020,74175
2024,PAISB,GA,2021,81698
2024,PAISB,GA,2022,83489
2024,PAISB,GA,2023,84834
2024,PAISB,GA,2024,82836
2024,PAPRB,GA,2020,0
2024,PAPRB,GA,2021,0
2024,PAPRB,GA,2022,0
2024,PAPRB,GA,2023,0
2024,PAPRB,GA,2024,0
2024,PAPRP,GA,2020,0
2024,PAPRP,GA,2021,0
2024,PAPRP,GA,2022,0
2024,PAPRP,GA,2023,0
2024,PAPRP,GA,2024,0
2024,PARCB,GA,2020,8584
2024,PARCB,GA,2021,7898
2024,PARCB,GA,2022,7635
2024,PARCB,GA,2023,7013
2024,PARCB,GA,2024,8292
2024,PARCD,GA,2020,25.39
2024,PARCD,GA,2021,30.41
2024,PARCD,GA,2022,32.78
2024,PARCD,GA,2023,31.71
2024,PARCD,GA,2024,32.33
2024,PARCP,GA,2020,2228
2024,PARCP,GA,2021,2045
2024,PARCP,GA,2022,1977
2024,PARCP,GA,2023,1813
2024,PARCP,GA,2024,2147
2024,PARCV,GA,2020,217.9
2024,PARCV,GA,2021,240.2
2024,PARCV,GA,2022,250.3
