county,geoid,geoidfq,tract,pop,median_age,land_km2,water_km2,water_share,pop_density,housing_units,housing_occupied,housing_vacant,hu_density,vacancy_rate,persons_per_hh,median_hh_income,income_per_capita,poverty_universe,poverty_below,poverty_rate,commuters,commute_drove_alone,commute_transit,commute_wfh,mean_commute_min,drove_alone_share,transit_share,wfh_share
Gwinnett,13135050306,1400000US13135050306,050306,3686,37.5,10.141801,0.007074,6.970230690593785e-4,363.44629518958226,1346,1280,66,132.71804485219144,0.04903417533432392,2.88,52714,32750,3650,838,0.2295890410958904,1550,710,79,228,31.108169440242058,0.45806451612903226,0.05096774193548387,0.14709677419354839
Gwinnett,13135050308,1400000US13135050308,050308,3667,44.1,5.522484,0.169705,0.029813662195686052,664.0127884480969,1246,1166,80,225.6231072828821,0.06420545746388442,3.14,173182,89132,3667,54,0.014725934005999454,1796,1380,7,370,27.366760168302946,0.7683741648106904,0.0038975501113585748,0.20601336302895323
Gwinnett,13135050311,1400000US13135050311,050311,4277,41.8,4.876313,0.005635,0.0011542523599186226,877.0971018472359,1846,1752,94,378.5647065723632,0.050920910075839654,2.41,131250,60942,4230,172,0.04066193853427896,2672,1499,39,833,34.2958129418162,0.5610029940119761,0.014595808383233533,0.31175149700598803
Gwinnett,13135050315,1400000US13135050315,050315,6146,28.8,2.747057,0.035202,0.01265230878936864,2237.3034123427365,2854,2684,170,1038.9300258422013,0.05956552207428171,2.29,60122,33895,6146,905,0.147250244061178,3354,2017,51,929,26.851546391752578,0.601371496720334,0.01520572450805009,0.27698270721526536
Gwinnett,13135050317,1400000US13135050317,050317,3542,30.5,1.286259,0.015552,0.011946434620693787,2753.722228571384,2050,1881,169,1593.7692175526079,0.0824390243902439,1.88,42196,26783,3535,816,0.23083451202263083,2200,1548,0,202,26.64914914914915,0.7036363636363636,0,0.09181818181818181
Gwinnett,13135050318,1400000US13135050318,050318,3072,27.1,0.857136,0,0,3584.0286722293777,1334,1284,50,1556.3457840996061,0.037481259370314844,2.39,49732,25075,3072,479,0.15592447916666666,1451,985,0,149,30.33026113671275,0.6788421778084079,0,0.10268780151619572
Gwinnett,13135050321,1400000US13135050321,050321,5406,46.8,5.141392,0.103001,0.019640213843623085,1051.466217709134,1879,1820,59,365.46522809387034,0.03139968068121341,2.97,164773,65908,5406,126,0.023307436182019976,2287,1549,26,493,28.720735785953178,0.6773065150852645,0.011368605159597726,0.2155662439877569
Gwinnett,13135050322,1400000US13135050322,050322,4779,39,5.078312,0.122338,0.023523598011786988,941.0607304159334,1501,1445,56,295.57065418587905,0.037308461025982675,3.31,183264,58788,4779,80,0.016739903745553463,2205,1485,43,534,26.04428485936565,0.673469387755102,0.019501133786848073,0.24217687074829933
Gwinnett,13135050323,1400000US13135050323,050323,4218,49.8,5.454971,0.401576,0.06856873171170658,773.2396744180676,1604,1533,71,294.0437263552822,0.0442643391521197,2.75,152473,70827,4214,56,0.013289036544850499,2157,1418,2,596,28.161434977578477,0.6573945294390356,9.272137227630969e-4,0.2763096893834029
Gwinnett,13135050324,1400000US13135050324,050324,4886,31.4,6.553401,0.030077,0.004568557835235418,745.5670727306325,2200,2147,53,335.7035530101088,0.02409090909090909,2.28,73511,37495,4886,229,0.04686860417519443,2228,1490,64,421,30.116214720531268,0.6687612208258528,0.02872531418312388,0.18895870736086176
Gwinnett,13135050325,1400000US13135050325,050325,3728,46.1,3.736206,0.014165,0.003776959666123698,997.8036542952931,1449,1423,26,387.82658129664156,0.017943409247757072,2.62,65625,44011,3728,497,0.1333154506437768,1846,1274,108,229,35.10513296227582,0.6901408450704225,0.05850487540628386,0.12405200433369447
Gwinnett,13135050326,1400000US13135050326,050326,4631,31.6,4.149886,0,0,1115.9342690377518,1389,1261,128,334.70798956887006,0.09215262778977681,3.67,47048,21548,4541,1694,0.37304558467297955,1879,1280,0,168,27.54821741671537,0.6812134113890367,0,0.08940926024481106
Gwinnett,13135050327,1400000US13135050327,050327,3722,29.4,1.401223,0,0,2656.2510035875803,1300,1238,62,927.7609631015191,0.047692307692307694,3.01,52308,25736,3722,530,0.14239656098871575,2018,1673,0,111,26.691137912952282,0.8290386521308226,0,0.055004955401387515
Gwinnett,13135050328,1400000US13135050328,050328,2954,32,2.018426,0.013369,0.006579896101722861,1463.5166213673429,1082,1082,0,536.0612675421344,0,2.73,48105,23587,2954,683,0.23121191604603927,1369,927,11,68,30.134511913912377,0.677136596055515,0.008035062089116142,0.04967129291453616
Gwinnett,13135050329,1400000US13135050329,050329,2385,30.5,1.327853,0.028512,0.02102089039454719,1796.1325538293772,947,872,75,713.1813536588764,0.0791974656810982,2.73,49375,22540,2361,324,0.1372299872935197,1317,916,14,39,29.272300469483568,0.6955201214882308,0.010630220197418374,0.029612756264236904
Gwinnett,13135050330,1400000US13135050330,050330,2922,34.2,2.358131,0.010032,0.004236194890301048,1239.116910807754,899,877,22,381.2341214292166,0.024471635150166853,3.33,62338,21934,2922,396,0.13552361396303902,1204,932,22,90,30.161579892280074,0.7740863787375415,0.018272425249169437,0.07475083056478406
Gwinnett,13135050331,1400000US13135050331,050331,2167,34.3,2.571896,0.025608,0.00985869511654265,842.5690618905275,996,962,34,387.26293753713213,0.03413654618473896,2.25,59400,36147,2167,345,0.159206275957545,1058,699,31,163,30.083798882681563,0.6606805293005671,0.02930056710775047,0.15406427221172023
Gwinnett,13135050332,1400000US13135050332,050332,2937,31.9,4.960533,0.05001,0.0099809541600581,592.0734727498033,1470,1327,143,296.3391232353459,0.09727891156462586,2.21,54417,27129,2937,528,0.1797752808988764,1651,1074,6,169,27.776653171390013,0.6505148394912175,0.0036341611144760752,0.10236220472440945
Gwinnett,13135050333,1400000US13135050333,050333,5254,29.7,2.104443,0.008021,0.003796987782987071,2496.6226217578715,1766,1766,0,839.1769223495244,0,2.98,60098,25875,5254,1176,0.223829463266083,2404,1626,0,154,28.955555555555556,0.6763727121464226,0,0.06405990016638935
Gwinnett,13135050334,1400000US13135050334,050334,6487,30.7,3.161887,0.041062,0.012820060512983504,2051.6229707133743,1837,1837,0,580.9821793125434,0,3.53,64976,32014,6487,1154,0.17789425003853862,2827,1622,0,823,31.798902195608783,0.5737530951538734,0,0.2911213300318359
Gwinnett,13135050335,1400000US13135050335,050335,2721,45.6,2.030282,0.045988,0.02214933510574251,1340.2079120043422,1485,1422,63,731.4254867057876,0.04242424242424243,1.91,83182,48380,2721,353,0.12973171628077912,1534,898,0,309,24.6,0.5853976531942634,0,0.2014341590612777
Gwinnett,13135050336,1400000US13135050336,050336,3103,43.9,5.3071,0.063865,0.011890786851152446,584.6884362457839,1549,1518,31,291.87315106178517,0.020012911555842477,2.04,84875,49768,3103,455,0.14663229133097003,1616,1039,22,461,21.549783549783548,0.6429455445544554,0.013613861386138614,0.28527227722772275
Gwinnett,13135050415,1400000US13135050415,050415,4223,46.2,8.4467390000000009,0.104875,0.012263766816416177,499.9562553075216,1496,1460,36,177.10976981767755,0.02406417112299465,2.88,84762,37727,4223,545,0.1290551740468861,1970,1516,16,337,35.229638701775876,0.7695431472081218,0.008121827411167513,0.17106598984771573
Gwinnett,13135050416,1400000US13135050416,050416,3991,32.6,5.663763,0.127732,0.022055099762669225,704.65519125712,1247,1190,57,220.17164206906256,0.04570970328789094,3.35,75455,34573,3991,374,0.09371084941117515,1610,1186,0,230,37.71739130434783,0.7366459627329193,0,0.14285714285714285
Gwinnett,13135050425,1400000US13135050425,050425,5267,41.8,7.050155,0.077881,0.010926011035858966,747.0757735113625,1839,1782,57,260.84532893248445,0.03099510603588907,2.95,101250,43337,5262,266,0.05055112124667427,2349,1902,74,254,34.56085918854415,0.80970625798212,0.031502767134951044,0.1081311196253725
Gwinnett,13135050427,1400000US13135050427,050427,6079,43.5,7.328732,0.084975,0.011461877303756408,829.4750033157169,1990,1990,0,271.53401161346875,0,2.96,103206,39704,5982,212,0.035439652290203946,2643,1938,19,397,32.195013357079254,0.7332576617480137,0.007188800605372683,0.15020809685962921
Gwinnett,13135050430,1400000US13135050430,050430,5822,38.8,6.342425,0.206443,0.03152346329167117,917.945423083442,2013,1900,113,317.38648860648726,0.0561351217088922,3.06,93093,38297,5822,99,0.01700446581930608,2943,2030,0,467,35.587641357027465,0.689772341148488,0,0.15868161739721373
Gwinnett,13135050433,1400000US13135050433,050433,2413,35.3,1.262773,0.016489,0.012889462830913448,1910.8739258758305,1037,962,75,821.2085624257091,0.07232401157184185,2.51,60694,31599,2413,381,0.15789473684210525,1258,888,13,80,26.146010186757216,0.7058823529411765,0.010333863275039745,0.06359300476947535
Gwinnett,13135050435,1400000US13135050435,050435,3076,38.4,4.168835,0.06258,0.01478937896661046,737.856019727334,1277,1172,105,306.32059076456613,0.0822239624119029,2.62,72065,43428,3076,268,0.08712613784135241,1457,1005,0,156,35.36510376633359,0.6897735072065889,0,0.10706932052161977
Gwinnett,13135050437,1400000US13135050437,050437,2710,28,3.117118,0.018109,0.005775977305630502,869.3928173396066,1262,1153,109,404.86115700464336,0.08637083993660856,2.35,62691,29926,2666,579,0.21717929482370593,1377,1177,0,49,32.11596385542169,0.8547567175018156,0,0.03558460421205519
Gwinnett,13135050438,1400000US13135050438,050438,4225,32.1,2.375702,0.001684,7.083410098318068e-4,1778.4217044056873,1602,1560,42,674.3269989249493,0.026217228464419477,2.71,50536,24207,4225,906,0.2144378698224852,2079,1297,50,133,38.19116135662898,0.6238576238576239,0.02405002405002405,0.06397306397306397
Gwinnett,13135050439,1400000US13135050439,050439,2948,30.2,2.769245,0.006845,0.002465698158200923,1064.5500849509522,1358,1222,136,490.3863688478267,0.10014727540500737,2.41,39808,23910,2924,782,0.26744186046511625,1370,954,0,283,28.817847286108556,0.6963503649635037,0,0.20656934306569344
Gwinnett,13135050440,1400000US13135050440,050440,7705,37,3.252241,0.005846,0.0017943044492059297,2369.1356206381997,2114,2086,28,650.0133292704937,0.013245033112582781,3.69,39744,17259,7687,2137,0.2780018212566671,2445,1707,0,136,32.15244694673019,0.698159509202454,0,0.05562372188139059
Gwinnett,13135050441,1400000US13135050441,050441,4864,30.8,2.732725,0.022428,0.008140382766401721,1779.908333257097,1789,1579,210,654.6578964220696,0.11738401341531582,3.08,50899,20724,4864,1031,0.2119654605263158,2049,1359,8,187,32.76047261009667,0.6632503660322109,0.003904343582235237,0.09126403123474866
Gwinnett,13135050442,1400000US13135050442,050442,3140,31.1,2.86006,0,0,1097.879065474151,843,799,44,294.74906120850613,0.05219454329774614,3.93,78450,22312,3140,44,0.014012738853503185,1232,1052,0,39,33.76781223805532,0.8538961038961039,0,0.03165584415584415
Gwinnett,13135050443,1400000US13135050443,050443,3209,36.5,3.008895,0.0075,0.002486411759733059,1066.504480880855,1031,954,77,342.65070731946446,0.07468477206595538,3.36,82283,33109,3178,108,0.033983637507866586,1633,911,0,216,38.19689484827099,0.5578689528475199,0,0.13227189222290264
Gwinnett,13135050444,1400000US13135050444,050444,3699,40.2,2.732256,0.015754,0.005732875790117212,1353.8262886054601,1203,1153,50,440.2954920768771,0.04156275976724855,3.21,73363,27472,3667,187,0.05099536405781293,1630,1421,10,40,33.9811320754717,0.8717791411042944,0.006134969325153374,0.024539877300613498
Gwinnett,13135050445,1400000US13135050445,050445,3227,28.5,0.979232,0.006516,0.006610208694311325,3295.4396915133493,1457,1406,51,1487.900722198621,0.035003431708991076,2.3,39418,21328,3227,318,0.09854353889061047,1400,656,0,22,30.373730043541364,0.4685714285714286,0,0.015714285714285715
Gwinnett,13135050446,1400000US13135050446,050446,3625,29.8,1.342026,0.027666,0.020198701605908483,2701.139918302626,1535,1473,62,1143.7930412674568,0.040390879478827364,2.46,47961,27377,3625,1015,0.28,1965,1002,20,123,34.003800217155266,0.5099236641221374,0.010178117048346057,0.06259541984732825
Gwinnett,13135050447,1400000US13135050447,050447,2360,37.4,1.239971,0,0,1903.2703184187374,896,831,65,722.5975446199952,0.07254464285714286,2.84,41298,22946,2360,895,0.3792372881355932,965,664,0,59,32.45584988962472,0.6880829015544041,0,0.061139896373056994
Gwinnett,13135050448,1400000US13135050448,050448,5006,28.8,1.267784,0,0,3948.622162765897,1522,1433,89,1200.5199623910698,0.05847568988173456,3.49,50565,18781,5006,1627,0.32500998801438274,2108,1367,48,98,37.12686567164179,0.6484819734345351,0.022770398481973434,0.046489563567362426
Gwinnett,13135050449,1400000US13135050449,050449,3455,34.3,2.3553,5.05e-4,2.1436409210439744e-4,1466.9044283106184,1323,1228,95,561.7118838364539,0.07180650037792895,2.81,51475,20439,3455,762,0.22054992764109985,1569,1096,0,70,28.699132755170112,0.698534098151689,0,0.04461440407903123
Gwinnett,13135050450,1400000US13135050450,050450,2916,33.1,2.051429,0.002698,0.0013134533551236122,1421.4481710066493,997,903,94,486.0026839827261,0.09428284854563691,3.23,74227,34203,2916,126,0.043209876543209874,1428,968,0,125,34.11358403683806,0.6778711484593838,0,0.08753501400560224
Gwinnett,13135050451,1400000US13135050451,050451,2692,28.7,0.558099,0,0,4823.516974586946,1293,1189,104,2316.7932571102974,0.08043310131477185,2.26,43708,27865,2692,194,0.07206537890044576,1385,832,12,112,28.578161822466615,0.6007220216606498,0.008664259927797834,0.08086642599277978
Gwinnett,13135050452,1400000US13135050452,050452,2403,35,2.040446,0.002403,0.0011762983950355606,1177.6837024846527,1048,923,125,513.6132002513176,0.11927480916030535,2.6,41662,22282,2403,705,0.2933832709113608,1163,767,25,14,31.357702349869452,0.6595012897678418,0.021496130696474634,0.012037833190025795
Gwinnett,13135050453,1400000US13135050453,050453,2881,29.1,5.468858,0.385699,0.06588013405625737,526.8010250037577,1140,1099,41,208.4530262076653,0.035964912280701755,2.62,40213,21270,2866,1158,0.40404745289602234,1173,731,0,142,32.580019398642094,0.6231884057971014,0,0.12105711849957375
Gwinnett,13135050454,1400000US13135050454,050454,3638,33.7,1.441134,0.008637,0.005957492597106716,2524.400923161899,1375,1297,78,954.1097496832356,0.05672727272727273,2.8,59400,22647,3638,447,0.122869708631116,1735,1364,0,71,26.94110576923077,0.7861671469740634,0,0.04092219020172911
Gwinnett,13135050455,1400000US13135050455,050455,2074,24.6,0.698924,0,0,2967.41848899165,762,705,57,1090.247294412554,0.07480314960629922,2.94,44233,21139,2074,492,0.23722275795564127,983,561,30,91,30.40358744394619,0.5707019328585962,0.030518819938962362,0.09257375381485249
Gwinnett,13135050456,1400000US13135050456,050456,4169,29.8,1.406588,0,0,2963.9098300284095,1971,1882,89,1401.2631986054198,0.04515474378488077,2.22,34679,20877,4169,341,0.08179419525065963,2209,1331,0,135,28.686113789778208,0.6025350837483024,0,0.06111362607514713
Gwinnett,13135050457,1400000US13135050457,050457,3901,48.7,5.445568,0.118216,0.02124741003604741,716.3623702798312,1392,1275,117,255.62071761843762,0.08405172413793104,3.05,127865,42178,3901,265,0.06793129966675211,1685,1463,23,131,30.530888030888033,0.8682492581602373,0.013649851632047478,0.07774480712166172
Gwinnett,13135050458,1400000US13135050458,050458,3586,41.5,3.361993,0.020054,0.005929545035890986,1066.6292285558002,1104,1104,0,328.37665039754694,0,3.25,93061,33628,3586,556,0.1550474065811489,1436,1002,26,234,28.86855241264559,0.6977715877437326,0.018105849582172703,0.16295264623955433
Gwinnett,13135050459,1400000US13135050459,050459,3345,35.6,5.137565,0.00783,0.0015217490591101362,651.0866529182599,1262,1129,133,245.64166098141823,0.10538827258320127,2.95,64725,26191,3341,398,0.11912601017659383,1331,1154,0,49,33.358034321372855,0.8670172802404207,0,0.03681442524417731
Gwinnett,13135050460,1400000US13135050460,050460,4221,27.1,1.107101,0.016001,0.014247147632183007,3812.6602721883555,958,914,44,865.3230373741873,0.04592901878914405,4.47,45208,13088,4065,1974,0.48560885608856086,1163,750,0,59,20.7518115942029,0.6448839208942391,0,0.05073086844368014
Gwinnett,13135050461,1400000US13135050461,050461,3034,38,4.041735,0.021419,0.005271520597053422,750.667720669465,1138,1138,0,281.5622498753629,0,2.67,47094,43626,2836,62,0.021861777150916785,1379,789,9,77,31.8394777265745,0.5721537345902828,0.006526468455402465,0.05583756345177665
Gwinnett,13135050462,1400000US13135050462,050462,3548,37.8,3.49603,0.008925,0.002546395032175877,1014.8654330769472,1144,1144,0,327.2283132581814,0,3.1,137972,47003,3538,73,0.020633126059920858,1837,1294,18,376,34.0041067761807,0.7044093630919979,0.00979858464888405,0.20468154599891128
Gwinnett,13135050463,1400000US13135050463,050463,3465,28.3,1.718719,0.021846,0.01255109691393312,2016.0363619649283,1830,1746,84,1064.7464768819102,0.04590163934426229,1.98,37883,26927,3465,415,0.11976911976911978,1740,1037,29,297,26.181566181566183,0.5959770114942529,0.016666666666666666,0.1706896551724138
Gwinnett,13135050464,1400000US13135050464,050464,4841,35.3,3.696157,0.012617,0.0034019328220053313,1309.7387367473839,1477,1324,153,399.6042375905569,0.1035883547731889,3.64,95341,36911,4841,1003,0.20718859739723197,2217,1520,0,118,34.40924249642687,0.6856111862877763,0,0.053225078935498424
Gwinnett,13135050465,1400000US13135050465,050465,3828,51.5,4.403136,0.004577,0.001038406992469791,869.3803689007108,1406,1406,0,319.31786799226734,0,2.72,88712,33782,3816,558,0.14622641509433962,1405,1198,0,150,36.28286852589641,0.8526690391459075,0,0.10676156583629894
Gwinnett,13135050466,1400000US13135050466,050466,3357,47.2,4.153262,0.01221,0.002931240445260465,808.2803348307908,1276,1247,29,307.228390599967,0.022727272727272728,2.69,99934,37281,3357,304,0.09055704498063748,1562,984,32,324,33.68739903069467,0.6299615877080665,0.020486555697823303,0.20742637644046094
Gwinnett,13135050520,1400000US13135050520,050520,7037,32.1,5.578961,0.013684,0.0024467850185377403,1261.345974635779,2340,2265,75,419.43293742329445,0.03205128205128205,3.03,56921,28841,6895,1319,0.19129804205946338,3140,2386,14,122,32.69880715705765,0.7598726114649682,0.0044585987261146496,0.038853503184713374
Gwinnett,13135050521,1400000US13135050521,050521,6115,33.3,5.56372,0.010387,0.0018634374977014256,1099.084784999964,2237,2151,86,402.0691192223908,0.03844434510505141,2.84,75648,30582,6114,637,0.10418711154726856,3167,2080,21,339,32.73514851485149,0.6567729712661825,0.006630880959898958,0.10704136406694033
Gwinnett,13135050522,1400000US13135050522,050522,5240,37.4,4.610038,0.044971,0.009660776166061119,1136.6500666588865,2396,2325,71,519.7354121592923,0.02963272120200334,2.24,41433,26546,5211,1124,0.2156975628478219,2109,1379,62,260,31.687398593834505,0.6538643907064959,0.02939781887150308,0.12328117591275486
Gwinnett,13135050526,1400000US13135050526,050526,5228,34.6,2.760345,0.018163,0.006536961563544176,1893.966152781627,2320,2181,139,840.4746508135759,0.05991379310344828,2.4,54121,25316,5228,1502,0.2872991583779648,2395,1524,0,582,26.290678433535575,0.6363256784968685,0,0.2430062630480167
Gwinnett,13135050528,1400000US13135050528,050528,4784,36.7,5.369983,0.146497,0.026556246011949648,890.8780530590134,1560,1526,34,290.50371295402607,0.021794871794871794,3.12,131438,46336,4784,249,0.05204849498327759,2558,2048,0,356,38.06539509536785,0.800625488663018,0,0.13917122752150118
Gwinnett,13135050529,1400000US13135050529,050529,4174,32.1,5.455745,0.016025,0.0029286684199080005,765.0650827705473,1541,1503,38,282.45455020350107,0.02465931213497729,2.78,79301,31188,4174,160,0.03833253473885961,2292,1607,6,204,26.566091954022987,0.7011343804537522,0.002617801047120419,0.08900523560209424
Gwinnett,13135050530,1400000US13135050530,050530,5990,38.3,3.548253,0.002264,6.376536149524139e-4,1688.1547059919346,1940,1812,128,546.7479348287735,0.06597938144329897,3.3,115491,48460,5978,223,0.037303445968551355,3015,2213,35,334,34.02461767997016,0.7339966832504146,0.011608623548922056,0.11077943615257048
Gwinnett,13135050536,1400000US13135050536,050536,6536,32.6,7.574645,0.045126,0.005922225221729104,862.8787223691671,1893,1811,82,249.91270217944205,0.04331748547279451,3.59,66509,21449,6497,524,0.08065260889641374,2864,2212,13,88,32.429755043227665,0.7723463687150838,0.004539106145251397,0.030726256983240222
Gwinnett,13135050537,1400000US13135050537,050537,4323,30.6,3.492412,0.007622,0.0021776931309810134,1237.826464918801,1957,1804,153,560.3577126639125,0.07818088911599387,2.4,52866,26068,4323,997,0.23062687948184132,2454,1688,90,292,27.604070305272895,0.6878565607171964,0.03667481662591687,0.11898940505297473
Gwinnett,13135050539,1400000US13135050539,050539,6332,32.4,2.334592,0,0,2712.2512199133726,2079,2020,59,890.5196282690938,0.02837902837902838,3.13,60635,20436,6306,1234,0.19568664763717095,3119,2419,0,302,32.41569045083422,0.7755690926579032,0,0.09682590573901892
Gwinnett,13135050541,1400000US13135050541,050541,5242,28.9,1.265672,0.016095,0.012556884363538771,4141.673356130183,2559,2350,209,2021.850842872403,0.08167252833137945,2.23,56610,27746,5242,766,0.14612743227775657,3058,2038,9,490,26.976246105919003,0.6664486592544147,0.0029431000654022237,0.16023544800523218
Gwinnett,13135050542,1400000US13135050542,050542,5634,31.6,3.643684,0.04139,0.011231796159317289,1546.2372697522617,2754,2642,112,755.8284417638852,0.04066811909949165,2.13,42545,25489,5634,1320,0.23429179978700745,2669,2280,16,208,30.35554652580252,0.8542525290370926,0.005994754589733983,0.07793180966654177
Gwinnett,13135050549,1400000US13135050549,050549,6122,34.1,3.952039,0.058046,0.014475004893911226,1549.0737819135893,2212,2164,48,559.7110757257203,0.0216998191681736,2.83,98005,34599,6122,818,0.13361646520744855,3194,2060,61,375,30.244767648102165,0.6449592986850344,0.019098309329993738,0.117407639323732
Gwinnett,13135050550,1400000US13135050550,050550,4190,35.4,3.609921,0.017441,0.004808177402751641,1160.690220090689,1323,1323,0,366.49001460142756,0,3.17,74469,29995,4190,261,0.062291169451073984,2141,1629,0,262,41.60723789249601,0.760859411489958,0,0.12237272302662307
Gwinnett,13135050551,1400000US13135050551,050551,3821,34.5,3.819215,0.012765,0.003331176049979384,1000.4673735309482,1164,1094,70,304.7746722821313,0.06013745704467354,3.49,99479,35180,3797,782,0.20595206742164868,1959,1347,0,215,35.67660550458716,0.6875957120980092,0,0.10974987238386932
Gwinnett,13135050552,1400000US13135050552,050552,4010,42.3,2.259442,0.12634,0.052955383182537216,1774.7744797166733,1288,1288,0,570.0522518391709,0,3.11,117941,43587,4008,153,0.03817365269461078,1975,1420,21,256,27.847585805700987,0.7189873417721518,0.010632911392405063,0.12962025316455697
Gwinnett,13135050553,1400000US13135050553,050553,4784,41,2.723783,0.020908,0.007617615243391697,1756.3807395816773,1264,1264,0,464.06046296639636,0,3.78,113385,39520,4731,110,0.023250898330162757,2644,1777,0,360,27.029334500875656,0.6720877458396369,0,0.1361573373676248
Gwinnett,13135050554,1400000US13135050554,050554,4317,27.9,3.448345,0.056471,0.016112400765118624,1251.9048993067688,1319,1175,144,382.50233082826685,0.10917361637604246,3.67,49813,19799,4317,708,0.16400277970813065,2040,1652,0,94,30.310894141829394,0.8098039215686275,0,0.04607843137254902
Gwinnett,13135050555,1400000US13135050555,050555,4771,38.7,3.029809,0.017725,0.005816177932715435,1574.6867211761532,1297,1287,10,428.0797898481389,0.007710100231303007,3.71,80446,29726,4771,184,0.03856633829385873,1956,1389,0,278,31.907032181168056,0.7101226993865031,0,0.14212678936605316
Gwinnett,13135050556,1400000US13135050556,050556,8934,28.4,2.1149810000000002,0.019284,0.009035429058715764,4224.151422636894,2175,2113,62,1028.3780327104591,0.028505747126436783,4.22,96434,24793,8934,94,0.010521602865457802,3631,3315,0,180,25.446247464503042,0.9129716331589094,0,0.04957312035251997
Gwinnett,13135050557,1400000US13135050557,050557,3211,36.4,2.407093,0.003485,0.0014457113605118772,1333.9742170327445,844,834,10,350.63040771586304,0.011848341232227487,3.85,82952,26381,3211,382,0.11896605418872626,1352,1068,12,220,38.4452296819788,0.7899408284023669,0.008875739644970414,0.16272189349112426
Gwinnett,13135050558,1400000US13135050558,050558,2418,35.2,3.172227,0.039195,0.012204873728834142,762.2405332279185,822,822,0,259.12395298318813,0,2.94,84224,34871,2418,132,0.05459057071960298,1330,1033,0,132,31.602671118530886,0.7766917293233083,0,0.09924812030075188
Gwinnett,13135050559,1400000US13135050559,050559,5066,34.3,3.270689,0,0,1548.9091136454736,1483,1483,0,453.42128218243926,0,3.41,76298,25149,5066,695,0.13718910382945124,2269,1918,1,234,31.23832923832924,0.8453063023358308,4.4072278536800354e-4,0.10312913177611283
Gwinnett,13135050560,1400000US13135050560,050560,3557,46.5,5.511506,0.066811,0.01197690988160049,645.3771437425634,1321,1217,104,239.68040677085355,0.07872823618470856,2.92,94879,56126,3557,187,0.05257239246556086,1676,1423,0,137,34.96101364522417,0.8490453460620525,0,0.08174224343675418
Gwinnett,13135050561,1400000US13135050561,050561,4087,28.9,3.608517,0.003552,9.83369919013175e-4,1132.5982391104158,1433,1297,136,397.11604517867033,0.09490579204466155,3.15,48327,24937,4087,702,0.171764130168828,1865,1309,0,257,27.316542288557216,0.7018766756032172,0,0.13780160857908846
Gwinnett,13135050562,1400000US13135050562,050562,4243,31.7,3.796919,0.043886,0.011426250486551647,1117.4849924372893,1566,1520,46,412.43966489672283,0.02937420178799489,2.79,80615,28520,4199,1017,0.24220052393427005,2225,1742,73,312,32.74960794563513,0.7829213483146067,0.03280898876404494,0.1402247191011236
Gwinnett,13135050563,1400000US13135050563,050563,3475,33.5,4.800262,0.068925,0.014155340511670634,723.918819431106,1042,953,89,217.0714848481187,0.0854126679462572,3.38,108456,36523,3220,399,0.12391304347826088,1574,1170,0,317,28.480509148766906,0.7433290978398983,0,0.2013977128335451
Gwinnett,13135050564,1400000US13135050564,050564,3925,27.5,2.822023,0.012099,0.004269046992331311,1390.846212096783,1756,1579,177,622.2486492845735,0.10079726651480637,2.49,35186,19230,3925,1206,0.3072611464968153,1690,1253,0,84,33.98816936488169,0.7414201183431952,0,0.04970414201183432
Gwinnett,13135050565,1400000US13135050565,050565,4507,35.9,5.126298,0.163354,0.030881804700951972,879.1919626990081,1387,1387,0,270.565620648663,0,3.25,107673,37710,4424,318,0.07188065099457505,2248,1559,11,446,30.48834628190899,0.6935053380782918,0.004893238434163701,0.19839857651245552
Gwinnett,13135050566,1400000US13135050566,050566,3675,40.8,3.57822,0.046173,0.012739512519751583,1027.0469674866274,1281,1223,58,357.9992286667673,0.04527712724434036,3,100319,40845,3672,311,0.08469498910675381,2152,1442,0,287,29.396782841823057,0.6700743494423792,0,0.133364312267658
Gwinnett,13135050567,1400000US13135050567,050567,4279,36.4,2.542999,0.009244,0.0036219121768577677,1682.658939307487,1569,1497,72,616.9880522957343,0.045889101338432124,2.86,60458,29712,4279,343,0.08015891563449404,2332,1527,107,268,30.62015503875969,0.6548027444253859,0.04588336192109777,0.11492281303602059
Gwinnett,13135050568,1400000US13135050568,050568,4451,36,3.209777,0.027544,0.008508269646414428,1386.700696029662,1655,1606,49,515.6121437719817,0.029607250755287008,2.77,80536,34586,4451,148,0.03325095484160863,2341,1899,0,125,32.49548736462094,0.811191798376762,0,0.05339598462195643
Gwinnett,13135050569,1400000US13135050569,050569,5237,31.2,4.989106,0.127317,0.024883986331857236,1049.687058162324,1840,1617,223,368.803549172938,0.12119565217391304,3.24,70498,23408,5237,556,0.10616765323658583,2114,1498,19,250,30.284334763948497,0.7086092715231788,0.008987701040681173,0.11825922421948912
Gwinnett,13135050570,1400000US13135050570,050570,4432,33,2.397911,0.047148,0.019282970267793128,1848.2754364111095,1120,1060,60,467.0732149775367,0.05357142857142857,4.17,118256,34153,4428,378,0.08536585365853659,2660,2212,0,118,31.66797797010228,0.8315789473684211,0,0.0443609022556391
Gwinnett,13135050571,1400000US13135050571,050571,7875,28.5,5.919427,0.01727,0.0029090250016128496,1330.3652532584658,2454,2454,0,414.5671532058762,0,3.21,75465,33729,7875,1272,0.16152380952380951,3599,2875,0,493,37.089504185447524,0.7988330091692136,0,0.1369824951375382
